,key,key confidence,duration,hotness,energy,loudness,tempo,mode,mode_confidence,danceability,year,album,artist name,title
9359,2,0.569,257.14893,0.5682014218067547,0.0,-6.946,191.406,0,0.569,0.0,2004,Damita Jo,Janet Jackson Featuring Kanye West,My Baby (Feat. Kanye West)
9360,1,0.959,202.9971,0.40924801322128795,0.0,-11.772,85.0,0,0.822,0.0,0,Araba,Mustafa Sandal,Beni Aglatma
9361,0,0.728,202.00444,0.37072581745115313,0.0,-12.826,117.58,1,0.592,0.0,2007,Abominations,Schoolyard Heroes,The Last Man On Earth
9362,7,0.004,291.082,0.3719004797519869,0.0,-23.779,146.008,0,0.301,0.0,1991,Sons of the Light,Bruno Sanfilippo,The Flight of the serpentarius
9363,6,0.533,497.13587,0.4584004939943689,0.0,-5.839,172.371,1,0.386,0.0,0,Focus / Backstage,DJ Isaac,Focus
9364,0,0.026,71.99302,0.3568352205100787,0.0,-15.686,88.464,1,0.299,0.0,0,Modern Heart Exhibit,Ill Harmonics,Life
9365,9,0.342,237.11302,0.45854917593860034,0.0,-3.492,179.001,1,0.502,0.0,2009,Whatever Gets You Off,The Last Vegas,Another Lover
9366,8,0.277,275.9571,0.4763001897113114,0.0,-3.996,84.159,1,0.411,0.0,2007,What Demons Do To Saints,Beneath The Sky,No Such Thing As Control (Album Version)
9367,0,0.167,348.44689,0.4856823691614736,0.0,-5.817,131.502,1,0.318,0.0,0,Mandylion (Deluxe Edition),The Gathering,Fear The Sea
9368,5,0.779,198.47791,0.6046668763512903,0.0,-5.636,149.492,0,0.645,0.0,2003,The Best Of,Radiohead,2 + 2 = 5
9369,2,0.031,88.73751,0.5492043838770254,0.0,-11.229,190.333,0,0.331,0.0,0,Sex Pistols - The Interviews,Sex Pistols,100 Club 1996 ''We Love You Beatles'' - Live
9370,7,0.267,255.99955,0.7786735791842135,0.0,-6.155,113.485,0,0.324,0.0,2003,The Diary Of Alicia Keys,Alicia Keys,Karma
9371,9,0.612,320.522,0.31105922450193013,0.0,-6.083,144.463,1,0.458,0.0,0,...wir geh'n schon mal vor,[kaleidoskop],deine liebe
9372,5,0.142,189.36118,0.34388404852562177,0.0,-10.819,97.103,0,0.319,0.0,0,20 Suosikkia / Jos vielä oot vapaa,Markus,Vankina vapauden
9373,7,0.031,78.70649,0.0,0.0,-6.072,111.661,1,0.362,0.0,0,Thisia Live,Angela Dimitriou,To Pouli
9374,2,0.5,229.56363,0.24973967120009483,0.0,-11.68,165.904,1,0.484,0.0,1972,Chronicles,Free,Heartbreaker
9375,0,0.14,247.74485,0.36584157406786777,0.0,-13.546,120.444,1,0.378,0.0,1980,The Best Of The Light Of The World,Light Of The World,Pete's Crusade
9376,4,0.049,167.36608,0.3553202621732783,0.0,-8.383,122.701,0,0.236,0.0,0,Sentenciados - Platinum Edition,Baby Rasta & Gringo,Yo Quiero Contigo
9377,0,0.901,197.90322,0.30814406064184013,0.0,-9.241,85.515,1,0.605,0.0,0,Bumps & Grinds,Frenchy,Baby_ It's Gonna Cost You
9378,5,0.18,232.93342,0.17541118109433804,0.0,-19.664,173.828,1,0.072,0.0,0,I've Got the World On a String,Charlie Byrd Trio,Goody Goody
9379,4,0.73,209.99791,0.30318955663217473,0.0,-5.993,139.423,0,0.708,0.0,0,I Ellada Ti Nichta 2 (Greece At Night 2),Natassa Theodoridou,Sou Vazo Diskola
9380,5,0.004,243.66975,0.33285651445677245,0.0,-5.955,92.471,1,0.252,0.0,0,Slidetime,Joanna Connor,Money Blues
9381,9,0.463,286.37995,0.0,0.0,-9.383,90.049,0,0.411,0.0,0,Full Blooded Niggaz,Ghetto Mafia,This Is A Stick Up
9382,6,0.041,501.86404,0.39062470750071526,0.0,-14.442,129.988,1,0.343,0.0,2004,Emerald,Bedrock,Emerald
9383,11,0.059,174.28853,0.39297728930348147,0.0,-5.469,197.631,0,0.374,0.0,2006,Zeno Beach,Radio Birdman,Zeno Beach
9384,7,0.151,391.49669,0.29533281954469626,0.0,-17.91,65.097,0,0.231,0.0,0,Cycle de l'erance,Francis Dhomont,Meteores mouvement de Chroniques de la lumier
9385,9,0.62,364.72118,0.4251262082120833,0.0,-10.202,80.062,1,0.518,0.0,2002,Baladas Do Asfalto e Outros Blue Ao Vivo,Zeca Baleiro,Telegrama
9386,11,0.913,299.49342,0.41774532606921616,0.0,-6.304,143.01,0,0.704,0.0,2006,Tectonic Plates 03,Digital Mystikz,Molten
9387,10,0.211,176.16934,0.2741977710890841,0.0,-14.714,125.303,0,0.322,0.0,0,Broadway - Right Now!,Eddie Cano,It Only Takes A Moment (Album Version)
9388,2,0.967,282.33098,0.4682468358847439,0.0,-9.851,111.532,1,0.748,0.0,1995,The Road Goes On Forever (10th Anniversary Edition),The Highwaymen,The Road Goes On Forever
9389,2,0.71,308.74077,0.4178853489630385,0.0,-8.196,170.966,1,0.807,0.0,0,New morning,Papa Wemba,Phrase
9390,2,0.473,277.75955,0.04903438084848781,0.0,-12.617,116.052,0,0.459,0.0,0,Gift Grub 7,Mario Rosenstock,The Daddy
9391,5,0.129,151.43138,0.41540895186750293,0.0,-4.515,104.08,0,0.463,0.0,2005,Apologize For Nothing,Bobaflex,Medicine
9392,4,0.0,193.12281,0.3975172158211834,0.0,-12.098,209.955,1,0.0,0.0,1970,Empty Rooms,John Mayall,Don't Waste My Time
9393,7,0.43,232.98567,0.4199679357708968,0.0,-4.118,90.131,1,0.557,0.0,1985,Love You To Pieces,Lizzy Borden,Love You to Pieces
9394,11,0.276,221.98812,0.4504321299139774,0.0,-6.131,106.023,0,0.351,0.0,2006,Die Pfütze des Eisbergs,Dendemann,Sachmagehtsnoch
9395,11,0.0,263.13098,0.3067840169704845,0.0,-5.97,101.013,0,0.0,0.0,0,Flow,Richard Smith,Take That!
9396,3,0.833,128.26077,0.3107310853334142,0.0,-7.068,99.312,1,0.46,0.0,1963,100 Country Classics,Ned Miller,From A Jack To A King
9397,6,0.505,229.72036,0.45821074150211255,0.0,-7.336,106.01,0,0.493,0.0,2009,Toutes Les Femmes En Moi,Lara Fabian,L'Amour Existe Encore
9398,0,0.512,110.10567,0.310087326212534,0.0,-6.566,133.96,1,0.442,0.0,0,Patamob,Klimperei,Les Dépenaillés
9399,11,0.285,264.41098,0.3586856662337679,0.0,-18.576,107.965,0,0.303,0.0,1982,85555,Spliff,Heut' Nacht
9400,8,0.544,188.26404,0.6017297557100237,0.0,-4.365,153.713,1,0.424,0.0,2010,Diamond Eyes,Deftones,Diamond Eyes (Album Version)
9401,11,0.905,205.50485,0.45327023630649965,0.0,-7.462,112.181,1,0.749,0.0,0,Io e te per sempre,Franco_ Valeriana,Una dolce melodia
9402,5,0.161,262.79138,0.4052346907874076,0.0,-5.549,172.909,0,0.423,0.0,2002,STORIES,John Mayall,The Witching Hour
9403,2,0.544,191.81669,0.5755012051454431,0.0,-4.888,128.018,1,0.48,0.0,2006,Mini Monsters EP,Jars Of Clay,Love Me
9404,8,0.124,265.09016,0.42041261759961973,0.0,-10.578,143.748,0,0.206,0.0,2007,Liars,Liars,Leather Prowler
9405,0,0.647,219.402,0.3224825778758644,0.0,-9.07,85.811,1,0.168,0.0,2000,Live In Paris,Yami Bolo,Put Down Your Weapons
9406,7,0.095,190.17098,0.4558846785517218,0.0,-15.494,117.535,0,0.192,0.0,1987,Ba-Dop-Boom-Bang,Grandmaster Flash,Underarms
9407,0,0.789,160.83546,0.3099016828429698,0.0,-10.182,81.649,1,0.787,0.0,0,Abrazame Fuerte,Angelica Maria,Te Necesito
9408,2,0.447,208.1171,0.2265160830717267,0.0,-11.703,103.829,1,0.532,0.0,0,Terraplane,Scott Ainslie,Terraplane Blues
9409,2,0.599,143.46404,0.3529764720200068,0.0,-8.649,112.032,1,0.509,0.0,1994,Le Monde de Pierrot,Pierre Perret,L'idole des femmes
9410,5,0.291,227.99628,0.4121155534594195,0.0,-22.074,126.615,1,0.685,0.0,2007,Goodbye Bafana,Dario Marianelli,The Harbour
9411,7,0.452,287.65995,0.3336632036045475,0.0,-12.178,100.811,1,0.555,0.0,0,To Have And To Hold,Chris Eaton,All Or Nothing  (Wonderful World Album Version)
9412,7,0.736,201.32526,0.38623768283972165,0.0,-6.645,201.21,1,0.687,0.0,0,10 de Colección,Jay Pérez,Toda Mi Vida
9413,9,0.555,187.97669,0.42685185323555136,0.0,-8.429,196.681,1,0.52,0.0,1996,Enséñame,Bobby Pulido,La Rosa
9414,10,0.696,277.28934,0.6770875467122787,0.0,-5.64,98.507,0,0.698,0.0,2002,A Beautiful Lie + 30 Seconds To Mars,30 Seconds To Mars,End Of The Beginning
9415,2,0.491,247.66649,0.23598960029372928,0.0,-9.305,116.024,1,0.667,0.0,0,To Fili Tis Zois,Giorgos Sabanis,Dio Nisia
9416,6,0.069,235.36281,0.31143764032728327,0.0,-8.922,103.916,1,0.538,0.0,0,Hear Our Prayers O Lord,The Jackson Southernaires,Lift Jesus Up
9417,0,0.634,190.74567,0.0,0.0,-16.39,125.693,1,0.546,0.0,0,Li'l Abner,Shelly Manne,Jubilation T. Cornpone
9418,2,0.719,205.16526,0.5904492768121657,0.0,-3.862,134.009,1,0.865,0.0,2008,Memory And Humanity,Funeral For A Friend,Kicking And Screaming
9419,6,0.0,266.21342,0.6066301517291853,0.0,-7.663,163.881,0,0.105,0.0,1985,King Of Rock,RUN-DMC,Slow And Low
9420,10,0.0,175.82975,0.3864410971038427,0.0,-11.798,110.3,0,0.0,0.0,1994,Best of 40's and 50's_ Vol. 16,Little Milton,Lookin' for My Baby
9421,6,0.115,171.12771,0.44010799685850893,0.0,-6.076,109.44,1,0.485,0.0,1997,Best Of,Eighteen Visions,Life's Blood
9422,10,0.243,267.17995,0.44521698744131516,0.0,-10.481,111.81,0,0.314,0.0,2009,Another Heist,Camp Lo,Black Connect 3
9423,11,0.442,227.60444,0.37949565056873846,0.0,-10.459,114.216,0,0.518,0.0,0,West Coast Diaries Vol.1-cass.,Charlie Peacock,The Way Of Love (West Coast Diaries Vol. 1 Album Version)
9424,4,0.768,87.45751,0.49754408514922444,0.0,-25.221,120.234,0,0.704,0.0,1993,The Secret Garden,Zbigniew Preisner,Leaving The Docks
9425,7,0.283,127.05914,0.47136204988725994,0.0,-5.454,105.434,1,0.443,0.0,1987,Obras Cumbres,SUMO,Noche De Paz
9426,7,0.476,227.082,0.3283663003097136,0.0,-9.527,146.606,0,0.558,0.0,0,A New Day,Vana,Village Dance
9427,0,0.278,294.19057,0.5328035417971383,0.0,-6.805,124.517,1,0.396,0.0,2006,4 In The Morning,Gwen Stefani,4 In The Morning
9428,2,0.859,161.88036,0.38314073102074364,0.0,-3.471,166.531,1,0.767,0.0,1975,Tales From The Ozone,Commander Cody And His Lost Planet Airmen,Cajun Baby (LP Version)
9429,7,0.566,246.04689,0.33287056693742817,0.0,-18.679,186.511,1,0.531,0.0,1994,Be Careful How You Vote,Sunnyland Slim,Midnight Jump
9430,4,0.295,131.68281,0.30805836253115204,0.0,-6.583,151.199,1,0.403,0.0,2006,Worry a Lot,The Zebras,Marching
9431,1,0.361,264.07138,0.36502643774220844,0.0,-5.878,80.672,1,0.583,0.0,2000,Discos Fuentes Salsa All Stars- La Biblia De La Salsa Vol. 1 & 2,Sonora Carruseles,Que Suene Mi Campana
9432,10,0.82,188.31628,0.45385026533052464,0.0,-10.553,186.393,0,0.684,0.0,1990,Business As Usual,EPMD,For My People
9433,1,0.315,242.62485,0.8792367447378946,0.0,-2.198,90.18,1,0.403,0.0,1998,The Slim Shady LP,Eminem,Just Don't Give A Fuck
9434,2,0.276,302.28853,0.3205079184177614,0.0,-20.869,104.989,0,0.368,0.0,0,I Am What I Am,Moist,Floating
9435,6,0.192,256.39138,0.3786499789617854,0.0,-18.41,79.86,1,0.514,0.0,2004,I_ Robot,Marco Beltrami,1001 Robots
9436,7,0.761,169.87383,0.618219159411858,0.0,-4.716,166.864,1,0.712,0.0,2002,Process Of Belief,Bad Religion,You Don't Belong
9437,7,0.693,236.95628,0.45859540287695577,0.0,-6.774,142.82,1,0.54,0.0,1999,Nineteen Naughty Nine Nature's Fury,Naughty By Nature,Ring The Alarm
9438,1,0.555,266.84036,0.8728389206241831,0.0,-4.919,87.525,0,0.492,0.0,0,T.I. VS T.I.P.,T.I.,Respect This Hustle (Explicit Album Version)
9439,6,0.875,878.75873,0.30667609347902947,0.0,-12.798,89.3,1,0.55,0.0,0,Teri Bandi Haan,Faiz Ali Faiz,Meeran Sad Laeen Je Toon
9440,0,0.418,232.202,0.5682014218067547,0.0,-17.938,130.229,1,0.654,0.0,1993,Again,Janet Jackson,Again (Instrumental)
9441,8,0.907,219.61098,0.3779044797822591,0.0,-12.301,136.217,1,0.786,0.0,0,Sessions@AOL - EP,Ben Jelen,Come On (Sessions@AOL Version)
9442,6,0.295,397.08689,0.4784907329726669,0.0,-5.456,87.351,1,0.378,0.0,0,Sound Advice / Forget Me Knots Remixes,Roni Size,Forget Me Knots (Bailey Remix)
9443,2,0.624,267.83302,0.5633626935877487,0.0,-8.358,170.192,1,0.529,0.0,0,Take It To Heart,Michael McDonald,Tear It Up (LP Version)
9444,0,0.355,568.78975,0.3529191836315295,0.0,-5.408,128.518,1,0.357,0.0,1998,Doomed Dark Years,Astarte,Voyage to eternal Life
9445,0,0.629,273.8673,0.1903461623519362,0.0,-9.958,113.557,1,0.575,0.0,0,Radioland,The Cate Brothers,Radioland
9446,10,0.272,156.55138,0.3517177511209014,0.0,-22.359,134.539,1,0.395,0.0,0,Hey Joe,Carl Smith,If I Couldn't Hold Back The Dawn
9447,7,0.435,379.29751,0.4554952888042596,0.0,-3.738,100.078,0,0.455,0.0,2007,The Dystopia Journals,Vulture Industries,The Benevolent Path
9448,11,0.789,188.26404,0.35303574014515915,0.0,-18.335,78.498,1,0.695,0.0,1935,I Ain't Gonna Be Worried No More 1929-1941,Sleepy John Estes,Down South Blues
9449,4,0.022,167.78404,0.5261825563468479,0.0,-9.966,166.09,1,0.379,0.0,1987,Join The Army,Suicidal Tendencies,Looking In Your Eyes
9450,7,0.86,242.31138,0.40205489673447026,0.0,-13.715,143.29,1,0.899,0.0,1985,Rock'N Roll Gumbo,Professor Longhair,Doin' It
9451,3,0.752,162.24608,0.35747040306544636,0.0,-15.925,116.083,1,0.655,0.0,0,Twist It Babe (1931-1940),Bo Carter,The Law Gonna Step On You (1931)
9452,5,0.758,142.70649,0.3379207502523265,0.0,-7.954,120.227,1,0.586,0.0,0,27 Christmas Classics,Cristy Lane,It Came Upon A Midnight Clear
9453,6,0.0,318.61506,0.6107314629039089,0.0,-4.43,232.709,0,0.352,0.0,1993,Young Lust: The Aerosmith Anthology,Aerosmith,Crazy
9454,2,0.011,119.30077,0.4064096562655635,0.0,-8.977,151.357,1,0.21,0.0,0,Boy's Life,Vodka Collins,Bitches For Breakfast
9455,7,0.673,251.55873,0.4126997646481193,0.0,-5.794,173.974,1,0.675,0.0,0,Rude Bwoy Love (Single),Nicky B_ Naëlle,Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams)
9456,0,0.822,277.55057,0.4415590825137195,0.0,-9.776,80.975,1,0.867,0.0,2003,Long Way To Mexico,Roger Creager,All For The Sake Of The Song
9457,8,0.0,342.09914,0.4206925878660276,0.0,-5.097,154.113,0,0.219,0.0,0,Prime Cuts_ Volume 2,Steve Morse,Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson)
9458,8,1.0,228.38812,0.28805028537557953,0.0,-16.107,99.381,1,0.718,0.0,2006,The Italian Sessions,Rita Chiarelli,Chiove
9459,5,0.489,344.21506,0.30510121707452625,0.0,-9.985,153.939,1,0.471,0.0,0,Rouge,Fredericks_ Goldman_ Jones,Des Vôtres
9460,2,0.834,185.83465,0.3887526034036332,0.0,-7.541,146.051,1,0.582,0.0,0,La Calle Es Tuya?,Estopa,Apagon
9461,0,0.648,269.34812,0.5769038155883393,0.0,-2.976,124.915,0,0.643,0.0,1999,Californication,Red Hot Chili Peppers,Parallel Universe (Album Version)
9462,1,0.602,152.0322,0.7551499130578622,0.0,-15.95,91.087,1,0.632,0.0,2006,Awake,Josh Groban,Lullaby [With Ladysmith Black Mambazo] (Album Version)
9463,7,0.49,124.9171,0.3846110839616365,0.0,-10.963,64.996,1,0.529,0.0,0,20 Of Her Best,Billie Jo Spears,Danny
9464,1,0.49,230.21669,0.0,0.0,-6.321,109.974,1,0.591,0.0,0,Mine Mazi Mou Apopse,Irini Merkouri,Magiki Vradia
9465,2,0.006,238.52363,0.4585920249078077,0.0,-8.14,88.011,1,0.346,0.0,2008,On Your Sleeve,Jesse Malin,Walk On The Wild Side
9466,1,0.331,196.44036,0.1988008451593438,0.0,-12.957,180.854,1,0.495,0.0,0,Chansons De France,Monique Morelli,Elsa
9467,2,0.062,259.21261,0.3839149947141444,0.0,-7.742,113.41,1,0.376,0.0,0,Doin' The D,Alexander Zonjic,Little Sunflower
9468,3,0.55,419.70893,0.6194314223109001,0.0,-5.584,109.522,0,0.581,0.0,0,The Beyonce Experience Live Audio,Beyoncé,Dangerously In Love Medley
9469,4,0.079,12.72118,0.31672195348599,0.0,-13.537,84.606,1,0.446,0.0,0,The Omen,Tunsi,Army
9470,0,0.403,63.63383,0.49754408514922444,0.0,-31.708,35.351,1,0.443,0.0,1994,3 Couleurs : Blanc,Zbigniew Preisner,The Court
9471,2,0.609,215.64036,0.4394389955271936,0.0,-7.742,110.462,1,0.584,0.0,0,Normal as the Next Guy,Knack,Dance Of Romance
9472,7,0.606,330.63138,0.4356840702087019,0.0,-13.527,70.784,1,0.628,0.0,0,Daylight,Maximilian Hecker,Creep Live Version
9473,9,0.662,154.27873,0.3499126116745628,0.0,-8.073,92.755,1,0.684,0.0,0,It's A Sorry World,Tim Wilson,It Takes A Village (To Raise A Nut) (Live)
9474,0,0.942,216.21506,0.3871137653888301,0.0,-10.172,127.601,1,0.897,0.0,1995,Natural High,Bitty McLean,Over The River
9475,10,0.538,278.56934,0.3778282154455152,0.0,-4.842,156.581,1,0.659,0.0,2000,The Dream,Open Hand,11th Street
9476,8,0.397,377.75628,0.0,0.0,-27.905,66.807,1,0.176,0.0,0,Liszt: 'Tre Sonetti di Petrarca' & First Settings of Victor Hugo,Dennis O'Neill,Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156
9477,3,1.0,343.43138,0.5783016335967479,0.0,-9.808,94.705,1,0.932,0.0,1993,Both Sides,Phil Collins,Everyday
9478,2,0.405,196.17914,0.0,0.0,-14.85,97.79,1,0.509,0.0,0,Suffer The Martyrs,Angela Lashley,Too Far From The Tree
9479,0,0.618,194.24608,0.2694100431509315,0.0,-14.079,140.354,0,0.623,0.0,0,Antología... Emilio Tuero,Emilio Tuero,Nostalgia
9480,7,0.026,239.35955,0.3649755953962232,0.0,-6.545,122.414,1,0.294,0.0,0,Nothing's Changed [Original Recording Remastered],Joe Lynn Turner,Baby's Got A Habit
9481,0,0.491,247.11791,0.4914688816374959,0.0,-5.178,161.853,0,0.41,0.0,2004,Humboldt Beginnings,The Pharcyde,The Climb/Paranoia
9482,1,0.322,136.98567,0.3984422237263662,0.0,-14.293,64.958,0,0.644,0.0,2008,Piano Voix,Michèle Bernard,Amour noir N 7
9483,4,0.404,356.04853,0.5110543538982074,0.0,-9.159,85.401,0,0.415,0.0,2009,Joe Bonamassa Live From The Royal Albert Hall (Live Audio Version),Joe Bonamassa,Stop!
9484,8,0.727,204.59057,0.37784917296277154,0.0,-7.162,159.9,0,0.689,0.0,2005,Hold On,Tyrone Wells,Need
9485,10,0.598,277.002,0.5460541800663986,0.0,-12.316,180.073,1,0.637,0.0,2003,Stop All The World Now (SPECIAL EDITION VERSION),Howie Day,Collide
9486,7,0.506,284.26404,0.45873080635884184,0.0,-7.107,97.865,1,0.361,0.0,1990,Tercer Mundo,Fito Paez,Tercer Mundo
9487,1,0.0,274.54649,0.38852729330596053,0.0,-7.484,85.979,1,0.0,0.0,0,Nothing But The Truth,Bob Carlisle,Watched By An Angel
9488,0,0.569,151.71873,0.3648176175489906,0.0,-9.64,109.402,1,0.565,0.0,0,Remembering The Sixties,Frank Ifield,I'll Be Around
9489,7,0.792,341.08036,0.5557416730659576,0.0,-9.276,188.018,1,0.604,0.0,1995,Keep Hope Alive EP,The Crystal Method,Keep Hope Alive
9490,11,0.058,132.96281,0.4515707707543305,0.0,-12.451,80.162,1,0.347,0.0,0,Here's Your Sign: Reloaded,Bill Engvall,Getting Old Sucks (Album Version)
9491,9,0.587,113.26649,0.35447219105183414,0.0,-10.445,156.957,1,0.565,0.0,0,Blow-Up,Tomorrow,Blow-Up (Outtake)
9492,9,0.029,148.50567,0.0,0.0,-12.802,118.027,0,0.406,0.0,0,Trem Maluco e Outras Cantigas de Roda,Hélio Ziskind,Carre Cutia
9493,4,0.327,1023.86893,0.42203383557785346,0.0,-13.806,126.57,1,0.274,0.0,1968,U.S. Tour '72,Groundhogs,Still a Fool
9494,1,0.488,215.32689,0.3723565875336241,0.0,-5.55,103.886,1,0.329,0.0,2001,La Medalla,Los Chunguitos,La Medalla
9495,8,0.725,147.80036,0.15085776244515894,0.0,-14.908,99.863,1,0.694,0.0,0,Songs For A Wedding - 18 Songs For That Special Day,Brian Dullaghan,The Wedding
9496,5,0.017,334.52363,0.34154441251964296,0.0,-10.401,107.329,1,0.107,0.0,0,A Man And His Music,Johnny Pacheco,Viralo Al Reves
9497,7,0.595,341.002,0.24734600393935852,0.0,-14.656,172.054,1,0.667,0.0,0,King Swamp,King Swamp,Glow
9498,5,0.378,168.93342,0.2769974849624899,0.0,-15.321,81.311,1,0.62,0.0,0,The Harvey Averne Dozen,Harvey Averne,Accept Me
9499,5,0.659,150.56934,0.3412658413564567,0.0,-21.835,68.742,0,0.509,0.0,0,Beethoven: Piano Sonatas 29 & 32,Solomon,"Piano Sonata No. 29 in B flat major Op. 106  ""Hammerklavier"" (2005 Digital Remaster): II.     Scherzo (Assai vivace) - Presto"
9500,7,0.502,215.74485,0.25656217975839135,0.0,-10.635,174.856,0,0.667,0.0,0,President Of Love,Glen Ricks,For All We Know
9501,5,0.922,246.15138,0.3165494603255641,0.0,-10.23,143.844,1,0.824,0.0,0,The Platinum Collection,Christie Hennessy,Rick's Cafe
9502,4,0.505,233.24689,0.3483500222239171,0.0,-11.638,99.133,0,0.49,0.0,0,2 Em 1 (Dois Em Um),Nana Caymmi,Palavras
9503,8,0.709,236.64281,0.4773108810670025,0.0,-8.025,86.918,1,0.605,0.0,2001,Labor Days,Aesop Rock,Coma
9504,0,0.65,199.36608,0.27292679689210003,0.0,-7.434,161.979,1,0.525,0.0,2004,A.B. Quintanilla III Presents Joe Lopez,Joe Lopez,Me Duele
9505,2,0.459,201.16853,0.42062740133562165,0.0,-13.419,66.246,1,0.427,0.0,1990,Doubt,Jesus Jones,Nothing To Hold Me
9506,10,0.732,338.12853,0.31143764032728327,0.0,-11.685,90.846,1,0.441,0.0,0,Power Packed,The Jackson Southernaires,Somewhere In Between
9507,1,0.547,247.30077,0.47479579708807784,0.0,-4.931,88.264,1,0.536,0.0,0,8WM/Novakane,Black Sheep,Novakane
9508,1,0.831,183.09179,0.45121923689083615,0.0,-14.469,87.679,1,0.804,0.0,1998,Live,K's Choice,God In My Bed
9509,5,0.577,288.57424,0.4270153429835595,0.0,-10.656,87.784,1,0.589,0.0,0,Album,Bonita,It Could Never Be You
9510,6,0.929,248.16281,0.3450458228586553,0.0,-6.785,112.35,0,1.0,0.0,0,Alma_ Corazón Y Vida,Dyango,Alma_ Corazón Y Vida
9511,4,0.4,208.16934,0.6055071356905752,0.0,-2.14,197.722,0,0.473,0.0,2005,Discovering The Waterfront,Silverstein,Defend You (Album Version)
9512,5,0.0,123.58485,0.3499126116745628,0.0,-6.059,169.428,0,0.112,0.0,0,It's A Sorry World,Tim Wilson,Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live)
9513,7,0.584,213.89016,0.3849861165778121,0.0,-8.295,162.442,0,0.357,0.0,2003,Un Galicien En Bretagne,Carlos Nuñez,St Patrick's An Dro
9514,5,0.536,430.94159,0.3244308919925855,0.0,-10.743,56.886,1,0.419,0.0,2007,Best Of Golden Star,Malkit Singh,Holli Holi Nach Kuriye
9515,4,0.336,190.74567,0.5492043838770254,0.0,-6.617,133.6,1,0.354,0.0,1977,Spunk,Sex Pistols,Looking For A Kiss
9516,1,0.6,319.92118,0.5400077502099329,0.0,-4.636,90.086,1,0.434,0.0,2004,Real Talk,Fabolous,In My Hood (Explicit Album Version)
9517,0,0.588,243.06893,0.594733860303222,0.0,-10.502,141.816,1,0.561,0.0,1982,In Bertolt Brecht's Baal,David Bowie,Baal's Hymn
9518,7,0.355,271.64689,0.0,0.0,-7.537,192.417,0,0.444,0.0,2006,Arroz Con Habichuela,El Gran Combo De Puerto Rico,No Hay Manera
9519,6,0.374,340.79302,0.4225755234173201,0.0,-2.871,110.058,1,0.436,0.0,0,Put It On Paper,Ann Nesby / Jamecia Bennett,Advice
9520,0,0.732,177.50159,0.0,0.0,-9.054,126.202,1,0.589,0.0,1970,Algo Nuevo,Bobby Valentin,Yo Soy Abacua
9521,5,0.065,61.83138,0.3870083217942033,0.0,-21.439,76.354,1,0.029,0.0,1989,Fromohio,fIREHOSE,Let The Drummer Have Some
9522,11,0.207,256.73098,0.443395584873968,0.0,-7.479,120.103,0,0.548,0.0,2009,Endzeit Bunkertracks - Act IV: The Alfa Matrix Selection,Zombie Girl,The Darkness (Komor Kommando Mix)
9523,9,0.451,117.13261,0.0,0.0,-21.061,151.973,0,0.607,0.0,0,L'éclusier,Fred Merpol,Glisse
9524,7,0.055,223.18975,0.4824909724443361,0.0,-9.049,139.91,1,0.512,0.0,0,Best of,Twenty 4 Seven,You Gotta Be Safe
9525,3,0.449,221.962,0.34197680383144013,0.0,-9.607,138.033,1,0.579,0.0,0,Zhen Jin Dian - Hacken Lee 2,Hacken Lee,Kan Hai De Ri Zi
9526,5,0.818,198.05995,0.448840337604123,0.0,-4.62,90.356,1,0.698,0.0,2005,Ignite And Rebuild,Life In Your Way,When Rules Change
9527,3,0.0,129.35791,0.2874467532300883,0.0,-14.706,75.467,0,0.112,0.0,0,The Very Best of the King Sisters,The King Sisters,Milkman_ Keep Those Bottles Quiet
9528,4,0.129,163.99628,0.08016693866425,0.0,-6.496,85.981,0,0.345,0.0,0,U gotta believe,Wilks,Psalm 27
9529,9,0.754,335.09832,0.29498661655523356,0.0,-8.928,182.721,1,0.703,0.0,1982,MSB,Michael Stanley Band,Take The Time
9530,7,0.872,165.11955,0.0,0.0,-3.519,147.003,1,0.629,0.0,0,22 Cumbias Ardientes,Mar Azul,Rancho Moreno
9531,8,0.476,300.59057,0.3441981874832948,0.0,-8.705,135.909,1,0.581,0.0,0,Return,The Winans,Together We Stand (Album Version)
9532,4,0.377,237.50485,0.43454194621814923,0.0,-6.897,140.119,1,0.483,0.0,0,L'adorer,Étienne Daho,Cet Air Étrange (Take 1 - Abbey Road Rough Mix)
9533,5,0.532,276.37506,0.365075970976099,0.0,-5.031,96.123,1,0.409,0.0,0,Muscles,Punk'd Royal,Young Urbans
9534,1,0.942,333.58322,0.30150587751163294,0.0,-6.282,96.384,1,0.6,0.0,0,Welcome To Violence,"Buzzov¬""en",I Don't Like You
9535,6,0.413,317.46567,0.4642775002458007,0.0,-6.806,133.325,0,0.453,0.0,2004,22-20s,22-20s,Hold On
9536,6,0.833,193.69751,0.3128277665798783,0.0,-5.583,125.971,0,0.625,0.0,2005,House Candy - Bienvenue a La Discoteque,Cookies,Believe In What I Say
9537,6,0.733,172.14649,0.7761677423241047,0.0,-6.088,104.115,1,0.772,0.0,2004,Weezer (Rarities Edition),Weezer,Mykel And Carli
